Date,Rt,lower_Rt,upper_Rt,Region
2020-12-10,1.004344569030495,0.9570131765872121,1.0545444661036563,Oklahoma
2020-12-11,1.0042064941452749,0.9569711619475663,1.0543186293423532,Oklahoma
2020-12-12,1.0041823097378018,0.9570366736332305,1.0541987082875732,Oklahoma
2020-12-13,1.0041916762199141,0.9571173362883169,1.0541175126770084,Oklahoma
2020-12-14,1.0041849782633177,0.9572082980618516,1.0539977343489235,Oklahoma
2020-12-15,1.0043011797578978,0.9573927006994905,1.0539786608580062,Oklahoma
2020-12-16,1.0043376861565232,0.957494607701875,1.0538547757665753,Oklahoma
2020-12-17,1.0044027446717783,0.9576353808319692,1.0537796778722712,Oklahoma
2020-12-18,1.0045749434656797,0.9578753584419231,1.053805863134137,Oklahoma
2020-12-19,1.0047100338566568,0.9580735422456711,1.053772215445965,Oklahoma
2020-12-20,1.0048342768676657,0.9582734384705976,1.0537371567091796,Oklahoma
2020-12-21,1.0049709709224148,0.958479155561317,1.0537159756531413,Oklahoma
2020-12-22,1.0051382794175003,0.9586578928720023,1.0537016322494939,Oklahoma
2020-12-23,1.0052520498839936,0.9588086569590114,1.0536233577384402,Oklahoma
2020-12-24,1.005237201261413,0.9588250115201384,1.0534347837327156,Oklahoma
2020-12-25,1.0052734267457757,0.9589204761069438,1.0532801156733316,Oklahoma
2020-12-26,1.005235691982965,0.9589037223806828,1.0530925369113333,Oklahoma
2020-12-27,1.0050430096362168,0.9587235953941106,1.0527496265118546,Oklahoma
2020-12-28,1.0047646166240074,0.9584302664762129,1.0523421024679886,Oklahoma
2020-12-29,1.0043082577832392,0.9579669618821404,1.0517605071838139,Oklahoma
2020-12-30,1.0037618305811655,0.9573917836115082,1.0510915938399554,Oklahoma
2020-12-31,1.0030757929270189,0.9566149926978179,1.0502821985001576,Oklahoma
2021-01-01,1.0021311023464248,0.9556028723090537,1.0492834682939076,Oklahoma
2021-01-02,1.001022376397898,0.954363599560262,1.0481131240346815,Oklahoma
2021-01-03,0.9997141104472702,0.9528812835866031,1.0467663661625393,Oklahoma
2021-01-04,0.9981896638838538,0.9511526883647009,1.0452162042114788,Oklahoma
2021-01-05,0.9964534179727305,0.9491366539120978,1.0434539445278825,Oklahoma
2021-01-06,0.9945450287304939,0.9469513668751667,1.0415144902848574,Oklahoma
2021-01-07,0.9925038616474382,0.9445628415458659,1.0394799595780264,Oklahoma
2021-01-08,0.9902723772293648,0.941981034115424,1.0373241764757521,Oklahoma
2021-01-09,0.9879600199026607,0.9392864157772484,1.0350895101739075,Oklahoma
2021-01-10,0.9855966884757106,0.9365080055876839,1.0328688396756251,Oklahoma
2021-01-11,0.9832239006709493,0.9336558284724954,1.030639335838014,Oklahoma
2021-01-12,0.9808610398308396,0.9307673486435123,1.0284213673796097,Oklahoma
2021-01-13,0.9785738568063312,0.9279898154750845,1.026310756448522,Oklahoma
2021-01-14,0.9762911403371162,0.9252319175992181,1.024317705727999,Oklahoma
2021-01-15,0.9740629259909926,0.9224818297582132,1.0224054333424182,Oklahoma
2021-01-16,0.9718987514747462,0.91976860671024,1.0205632783571155,Oklahoma
2021-01-17,0.9698168736840895,0.9171336203268556,1.018854720897056,Oklahoma
2021-01-18,0.9678419516371476,0.9145817003602024,1.0172766193741503,Oklahoma
2021-01-19,0.9659393255484338,0.9121156215783681,1.0158540833249157,Oklahoma
2021-01-20,0.9642210710366886,0.9098204621468075,1.0146463321316,Oklahoma
2021-01-21,0.9624689227369999,0.9075068634639402,1.013418949807041,Oklahoma
2021-01-22,0.960779644133104,0.9052148853164874,1.0123289314196706,Oklahoma
2021-01-23,0.9590094502305528,0.9028373671483038,1.0111837870783553,Oklahoma
