Date,Rt,lower_Rt,upper_Rt,Region
2020-03-22,2.4209648318877504,2.007212333882233,2.796429684480304,Alabama
2020-03-23,2.3890850127773646,1.9675490241024611,2.7701044550146254,Alabama
2020-03-24,2.3560405013192742,1.927063514464139,2.742221766019126,Alabama
2020-03-25,2.3217651759383457,1.8855515687284914,2.713234504529497,Alabama
2020-03-26,2.286287778922057,1.8427862280449638,2.6828274049652556,Alabama
2020-03-27,2.2496420563087596,1.7993840981804385,2.6509495405735666,Alabama
2020-03-28,2.2118595381375923,1.755037236491275,2.617796314776708,Alabama
2020-03-29,2.1729671066673966,1.71001311098415,2.583424514326893,Alabama
2020-03-30,2.1330511735934867,1.6645575779396098,2.5481353105526448,Alabama
2020-03-31,2.0921962694915663,1.6183158970513751,2.5112543885437844,Alabama
2020-04-01,2.050577590816249,1.571491302717999,2.4732515458758613,Alabama
2020-04-02,2.0083151069690075,1.5245206246799243,2.434576133428798,Alabama
2020-04-03,1.9656254370216482,1.4776574612112485,2.3950898285715265,Alabama
2020-04-04,1.9227177788784375,1.4311368495423555,2.3550933285549065,Alabama
2020-04-05,1.8798036075894993,1.385249737458329,2.314923252556415,Alabama
2020-04-06,1.8371379309721374,1.3399804328260165,2.2746093925683475,Alabama
2020-04-07,1.7949656532370981,1.2960559780134002,2.2347685383500506,Alabama
2020-04-08,1.7536115736316151,1.2534384303145027,2.195328973408685,Alabama
2020-04-09,1.7132650130642577,1.2123869420010849,2.1567259293924796,Alabama
2020-04-10,1.6742115437668468,1.1731978637404188,2.119079382322246,Alabama
2020-04-11,1.636619315476346,1.135918708941859,2.0827973935491584,Alabama
2020-04-12,1.6007315872306314,1.1007897978178043,2.047910813623312,Alabama
2020-04-13,1.5667573587627295,1.0680267992842332,2.014734380820317,Alabama
2020-04-14,1.5348540554744392,1.0377467556667133,1.98348419395715,Alabama
2020-04-15,1.5051426995374284,1.0099787036006453,1.9541642964202721,Alabama
2020-04-16,1.4777308211796876,0.9849310445270878,1.927016672543844,Alabama
2020-04-17,1.449999418333492,0.9592037741414364,1.900018577786441,Alabama
2020-04-18,1.425385905907819,0.9372885148491534,1.8754867917141433,Alabama
2020-04-19,1.403698854434565,0.9185566343597947,1.85350084519047,Alabama
2020-04-20,1.3847842438888567,0.9030786870904758,1.8344366154911205,Alabama
2020-04-21,1.3684708878476854,0.8905384659289418,1.8174684458945771,Alabama
2020-04-22,1.3545599685462828,0.8804807993758113,1.802600247560401,Alabama
2020-04-23,1.3428898573360717,0.8727073481926502,1.7896297464833752,Alabama
2020-04-24,1.3332263593265672,0.8666933436678285,1.77848211592627,Alabama
2020-04-25,1.3253225719113437,0.8621552625152981,1.7686290851365456,Alabama
2020-04-26,1.319050991811123,0.8595957044588165,1.7605696683086405,Alabama
2020-04-27,1.3141854969757232,0.8584001215171375,1.7535469238089185,Alabama
2020-04-28,1.310533366568042,0.8578863945646634,1.7477166561333966,Alabama
2020-04-29,1.3078799333574367,0.8587186954767191,1.743085717651004,Alabama
2020-04-30,1.3061021277106954,0.8599998201355418,1.7388552765937535,Alabama
2020-05-01,1.3050584803604364,0.8619463936080579,1.7352574597466537,Alabama
2020-05-02,1.3045835615366954,0.8641343033810329,1.732181187934098,Alabama
2020-05-03,1.3045274325910456,0.8665635649665102,1.7292679945616418,Alabama
2020-05-04,1.304781862990082,0.8691382251623034,1.7267005138377967,Alabama
2020-05-05,1.305337392164488,0.8719097700119351,1.7243325535687157,Alabama
2020-05-06,1.3060947327667511,0.8747909348883118,1.721987296519863,Alabama
2020-05-07,1.3069606120978114,0.8778489764399056,1.7196565608567167,Alabama
2020-05-08,1.3079136745205542,0.8808988221741487,1.7174735406085386,Alabama
