Date,Rt,lower_Rt,upper_Rt,Region
2020-03-24,2.1622433392325493,1.9377262262524642,2.3743771883197935,Alameda
2020-03-25,2.150639748341142,1.920833930132915,2.369175374768204,Alameda
2020-03-26,2.138519369898242,1.9031487053507223,2.363229470599404,Alameda
2020-03-27,2.125859126743189,1.8846518837604613,2.3569259348157656,Alameda
2020-03-28,2.112621381608975,1.8653715753360507,2.350110233957248,Alameda
2020-03-29,2.0988057729619545,1.845516839753041,2.3429965050614654,Alameda
2020-03-30,2.0844129492540033,1.8248122360607855,2.3352956754178282,Alameda
2020-03-31,2.06943959106264,1.803338983772743,2.3272059241609417,Alameda
2020-04-01,2.053893818055336,1.781085176549179,2.318623748768169,Alameda
2020-04-02,2.037788022380225,1.7582039809951318,2.3096583705441533,Alameda
2020-04-03,2.021134095695937,1.7346359502076607,2.3001701460798287,Alameda
2020-04-04,2.0039673832572267,1.7104383952723439,2.290167350890546,Alameda
2020-04-05,1.9863243087301494,1.6856748460519688,2.2797790080170643,Alameda
2020-04-06,1.9682450383146206,1.6602929294826234,2.268910357891771,Alameda
2020-04-07,1.9497750302759742,1.6343567322976642,2.257622633800174,Alameda
2020-04-08,1.9309912562714617,1.6080637223390144,2.246060256844986,Alameda
2020-04-09,1.9119495642504278,1.5813651549900496,2.2339721478251033,Alameda
2020-04-10,1.8927070041317493,1.5544419470493922,2.221605731733449,Alameda
2020-04-11,1.873349905697059,1.5273345318826652,2.208964807925463,Alameda
2020-04-12,1.8539460058174848,1.5001660286576375,2.196022949573398,Alameda
2020-04-13,1.8345651410807515,1.4731013787237426,2.1827958242044754,Alameda
2020-04-14,1.8152791978319862,1.446084213353593,2.1693075666006765,Alameda
2020-04-15,1.7961604918493908,1.419347641315277,2.155689560001555,Alameda
2020-04-16,1.7772630355604657,1.3930294598698552,2.1420056792562763,Alameda
2020-04-17,1.7586451795349438,1.3672136498470346,2.1281529269825503,Alameda
2020-04-18,1.7403685098008803,1.3419708462142828,2.1142471177004802,Alameda
2020-04-19,1.7213873923640688,1.3156149407807018,2.0998335398951795,Alameda
2020-04-20,1.70307767191048,1.2907075372592078,2.085607139826082,Alameda
2020-04-21,1.6854312424064368,1.266997797941847,2.0714341478246503,Alameda
2020-04-22,1.66841640075282,1.244522921580316,2.057379804397573,Alameda
2020-04-23,1.6520104858341955,1.2233105008525942,2.0433367261573694,Alameda
2020-04-24,1.636174242829492,1.2032059896124656,2.0294093062564658,Alameda
2020-04-25,1.6209016092938524,1.1842935394188807,2.0156879646327264,Alameda
2020-04-26,1.606182551436144,1.1665181590167668,2.002018662760719,Alameda
2020-04-27,1.591996667766063,1.1499281344326069,1.9885050339300432,Alameda
2020-04-28,1.5783154973032587,1.134422596800137,1.975047324887564,Alameda
2020-04-29,1.5651240270788582,1.119957765909092,1.9618267177532351,Alameda
2020-04-30,1.5523914251805087,1.1066737293530309,1.9488298512677042,Alameda
2020-05-01,1.5401135410286604,1.094360649007103,1.9358159819466831,Alameda
2020-05-02,1.5282502992291882,1.0830573452939518,1.9229633889284357,Alameda
2020-05-03,1.5168011701226496,1.0727930369355032,1.9101474966994663,Alameda
2020-05-04,1.5057474634455108,1.0634166220680108,1.8974221932541064,Alameda
2020-05-05,1.4950622043241262,1.0550303472910862,1.8849106306163605,Alameda
2020-05-06,1.4847466690377569,1.0474900542528154,1.8727026483304299,Alameda
2020-05-07,1.4747660892464904,1.0406990240626262,1.8604643086120727,Alameda
2020-05-08,1.4651181727000298,1.0345927688782908,1.8483659421166927,Alameda
2020-05-09,1.4557825516760838,1.0291255794177978,1.8364705146369324,Alameda
2020-05-10,1.4467331247679895,1.0243873816874998,1.8245503225933002,Alameda
2020-05-11,1.4379725988538083,1.020181076816178,1.812776119090055,Alameda
2020-05-12,1.4294769889012942,1.0165734823665595,1.8012433604004843,Alameda
2020-05-13,1.4212280998164988,1.0133490662509768,1.789634486096047,Alameda
2020-05-14,1.4132310563360424,1.0104162182738676,1.778076426243476,Alameda
2020-05-15,1.4054596689474133,1.0079809383395484,1.7668604483106287,Alameda
2020-05-16,1.3978932051531097,1.0059493586820032,1.7557605723294847,Alameda
2020-05-17,1.3905383408463754,1.0042144494742384,1.744792077543031,Alameda
2020-05-18,1.3833846158780765,1.0026811387167376,1.7338228107108324,Alameda
2020-05-19,1.3764206212926948,1.0014420407371365,1.723128276271531,Alameda
2020-05-20,1.3696515345723241,1.0003625474481774,1.712513982403818,Alameda
2020-05-21,1.3630544581273316,0.9995632884624678,1.702126148388399,Alameda
2020-05-22,1.3566321812723048,0.9988003564330645,1.6917790616038226,Alameda
2020-05-23,1.3503751361410923,0.9981613211738966,1.681691871020184,Alameda
2020-05-24,1.3442840420944655,0.9975723232820578,1.6718751505691645,Alameda
2020-05-25,1.338364305313785,0.996990541913566,1.662159540163979,Alameda
2020-05-26,1.3326168890212704,0.9965288188181883,1.6527154695961113,Alameda
2020-05-27,1.3270482954963163,0.9961475357704649,1.6433804657406867,Alameda
2020-05-28,1.32165604302545,0.995687564376125,1.6342487798374685,Alameda
2020-05-29,1.3164416782235768,0.9952914313896114,1.625538490587814,Alameda
2020-05-30,1.3114100374017588,0.9948815519143838,1.6170872904017797,Alameda
2020-05-31,1.3065618690355407,0.9945202292287553,1.6089179122387236,Alameda
2020-06-01,1.3018858110649132,0.9941545370052894,1.601155965219826,Alameda
2020-06-02,1.2973897214040855,0.9937121118520157,1.5936908332377515,Alameda
2020-06-03,1.2930715168527342,0.9933349203253143,1.5865600092612582,Alameda
2020-06-04,1.2889269982395617,0.992937150043851,1.579768849034485,Alameda
2020-06-05,1.2849530908325317,0.9924725793702592,1.573281551201591,Alameda
2020-06-06,1.2811484777808844,0.9919837248641873,1.567187093066893,Alameda
2020-06-07,1.2774892902715498,0.9914424552097109,1.5613973924605122,Alameda
2020-06-08,1.2739650577680153,0.9910415901446279,1.555977576036839,Alameda
2020-06-09,1.2705789818765056,0.9904627683705095,1.5506315302686422,Alameda
2020-06-10,1.2672950780672336,0.9898494459569954,1.545726350575196,Alameda
2020-06-11,1.2641136041292056,0.9892705825279005,1.5411643966555382,Alameda
2020-06-12,1.2610035529882673,0.9885449500887152,1.5369534605032258,Alameda
2020-06-13,1.2579598647369339,0.9877977553706644,1.5329801772469644,Alameda
2020-06-14,1.254959427181032,0.987036408580814,1.5292056277515553,Alameda
2020-06-15,1.2519687200451837,0.9861699433040861,1.5254795288889662,Alameda
2020-06-16,1.248972135686492,0.9853499235074391,1.5220208051308886,Alameda
2020-06-17,1.2459570010981498,0.9843512736865185,1.5185947252849965,Alameda
2020-06-18,1.2428983132595655,0.9832253384923308,1.5151812607105015,Alameda
2020-06-19,1.2397827196725262,0.9819298417184059,1.5116997013675166,Alameda
2020-06-20,1.2365896589478866,0.9804498136335156,1.5083023715238237,Alameda
2020-06-21,1.233317205592765,0.9787411342443775,1.504946648880536,Alameda
2020-06-22,1.2299399298969356,0.9767980846070169,1.5015924777552407,Alameda
2020-06-23,1.2264554647026593,0.974700236887988,1.4982134452779776,Alameda
2020-06-24,1.2228520662745184,0.972407634898187,1.4946664098525415,Alameda
2020-06-25,1.2191229500896725,0.9698757334297885,1.490911779586941,Alameda
2020-06-26,1.2152638879038016,0.9671416413410642,1.487040533949641,Alameda
2020-06-27,1.2112725088570016,0.9641907588529427,1.4830399427744705,Alameda
2020-06-28,1.2071551760120751,0.9611141555172866,1.4789720056640605,Alameda
2020-06-29,1.2029255424378498,0.9578366444089299,1.4748614313543749,Alameda
