Date,Rt,lower_Rt,upper_Rt,Region
2020-03-22,2.174580718823186,1.943894538120326,2.3819804641119955,Alameda
2020-03-23,2.1631616294686107,1.9261551758421032,2.377165385744347,Alameda
2020-03-24,2.1512269789556453,1.9076945278003692,2.3720123814130507,Alameda
2020-03-25,2.1387545315310255,1.8883728676362597,2.366491647426847,Alameda
2020-03-26,2.1257284713661178,1.8686114997795624,2.3608007216243294,Alameda
2020-03-27,2.112128128993765,1.8479941605800856,2.3545603105923796,Alameda
2020-03-28,2.0979511591948268,1.82677351367747,2.3478392243982795,Alameda
2020-03-29,2.0832067820187903,1.8049467487371977,2.34059868332402,Alameda
2020-03-30,2.067894978881354,1.7825039823868403,2.332871116821639,Alameda
2020-03-31,2.0520316752936845,1.7594751455779332,2.324591842039418,Alameda
2020-04-01,2.035624678954379,1.7358819803567178,2.3158658745829177,Alameda
2020-04-02,2.018700570930495,1.7118584390777816,2.3066287143207624,Alameda
2020-04-03,2.001301790786774,1.687348907330417,2.2967223562838317,Alameda
2020-04-04,1.9834608382691825,1.6624629075802908,2.2862494912345106,Alameda
2020-04-05,1.965224882956609,1.6372620078197548,2.2751696142185214,Alameda
2020-04-06,1.9466328457092443,1.6118438622389115,2.263521493697175,Alameda
2020-04-07,1.9277584744771632,1.586449164046101,2.2514470207968653,Alameda
2020-04-08,1.908661759354745,1.5610374721280442,2.2387496257712387,Alameda
2020-04-09,1.8894129945985827,1.5357141199903905,2.225642318752785,Alameda
2020-04-10,1.8700767484281253,1.5105946837808861,2.212121469443915,Alameda
2020-04-11,1.8507236827001339,1.4857583166296802,2.198171510931151,Alameda
2020-04-12,1.831411268082927,1.4612142213418504,2.1838693835659275,Alameda
2020-04-13,1.8122110496049226,1.4369731359223958,2.169188298521336,Alameda
2020-04-14,1.7931823720594018,1.413204469021017,2.154246520884908,Alameda
2020-04-15,1.7743794650757083,1.390031790358848,2.139172853557604,Alameda
2020-04-16,1.755861202811054,1.3674905484669708,2.124031124099552,Alameda
2020-04-17,1.7366067613212426,1.343887992276642,2.108308264593647,Alameda
2020-04-18,1.7179713946215844,1.3214869409105527,2.0925869676748325,Alameda
2020-04-19,1.6999431873511974,1.3001155504700455,2.077015734015951,Alameda
2020-04-20,1.6825172894466485,1.2797496425930432,2.0615946484444714,Alameda
2020-04-21,1.665656484657145,1.2603871788877146,2.046209804220637,Alameda
2020-04-22,1.6493599279262787,1.2416823225459654,2.0309390728019205,Alameda
2020-04-23,1.6336335177189898,1.2239137665956508,2.0160999853072537,Alameda
2020-04-24,1.6184462973454816,1.2069226629005898,2.0014859165191443,Alameda
2020-04-25,1.6037874708736946,1.1909121400641745,1.987199880179836,Alameda
2020-04-26,1.5896546581107813,1.1757820553673028,1.9731993036083961,Alameda
2020-04-27,1.5760166358471497,1.1613265310948069,1.959355432214708,Alameda
2020-04-28,1.5628698572740134,1.1477741364153933,1.9457719149404964,Alameda
2020-04-29,1.550196945891148,1.1349666177699798,1.9324015581472316,Alameda
2020-04-30,1.5379987997809343,1.1228936441223578,1.9192532029669853,Alameda
2020-05-01,1.5262577589935629,1.1116816764162063,1.906543425248728,Alameda
2020-05-02,1.514944521688098,1.1011731258894322,1.8940525641188548,Alameda
2020-05-03,1.5040625268872878,1.091613855032247,1.882139348263012,Alameda
2020-05-04,1.4935863109259178,1.082661981380475,1.870285290477884,Alameda
2020-05-05,1.4835095466924297,1.0744053243171714,1.8588043086897543,Alameda
2020-05-06,1.4738226823279892,1.066738359642746,1.847553282438095,Alameda
2020-05-07,1.4644984185395349,1.0599663026103194,1.8366556503651414,Alameda
2020-05-08,1.4555285172108756,1.0538746697872252,1.82604319594059,Alameda
2020-05-09,1.4468875798072576,1.0484759099388319,1.8156671505242616,Alameda
2020-05-10,1.4385721537160048,1.043645352763962,1.8055147726259404,Alameda
2020-05-11,1.4305600754817744,1.0394215847910326,1.7956533311533982,Alameda
2020-05-12,1.4228230275053362,1.0356270297551151,1.7858944161820336,Alameda
2020-05-13,1.415351461607979,1.0324001792833148,1.776368731091617,Alameda
2020-05-14,1.4081398854436735,1.0296175821279954,1.766935298919488,Alameda
2020-05-15,1.401174312659283,1.0270984925598412,1.7576271264612815,Alameda
2020-05-16,1.3944413236624118,1.0249744100323852,1.7486303121481097,Alameda
2020-05-17,1.3879289098989769,1.0229440075742802,1.7396832312283135,Alameda
2020-05-18,1.3816282325916494,1.021095954451872,1.7310272239410396,Alameda
2020-05-19,1.3755258847715444,1.0194708415258387,1.72258075975139,Alameda
2020-05-20,1.3696146336339785,1.0180089791335227,1.7142732089413508,Alameda
2020-05-21,1.3639015353773087,1.0166955611109982,1.7060591243152612,Alameda
2020-05-22,1.358375082676318,1.015373673912664,1.697917894483771,Alameda
2020-05-23,1.353022602498144,1.0140305206458249,1.6899574423308246,Alameda
2020-05-24,1.3478486003718502,1.0127077189675715,1.6821527882941767,Alameda
2020-05-25,1.3428486882620903,1.0113802862803976,1.6745517846126363,Alameda
2020-05-26,1.3380384944171593,1.0100181630045235,1.66716347206004,Alameda
2020-05-27,1.3333927560170937,1.008527775125221,1.6599197583963214,Alameda
2020-05-28,1.3289110176723449,1.0069814001462005,1.6530154420880636,Alameda
2020-05-29,1.3245870195792988,1.0054501881677684,1.6462811122979775,Alameda
2020-05-30,1.3204121076800825,1.0038365349751341,1.639727176328855,Alameda
2020-05-31,1.3163822792027544,1.0021059075631245,1.633289221351604,Alameda
2020-06-01,1.3124963762713957,1.0004702658660356,1.627128403385241,Alameda
2020-06-02,1.308741510937357,0.9989221023355589,1.6212164608955701,Alameda
2020-06-03,1.3051096406965859,0.9974675496905884,1.6155455131289211,Alameda
2020-06-04,1.301590320548368,0.9959457333939087,1.6099774536220923,Alameda
2020-06-05,1.2981604489537462,0.994425637026725,1.6045983238762607,Alameda
2020-06-06,1.2948051943145806,0.9930274597933294,1.5994991647628518,Alameda
2020-06-07,1.2915026559310605,0.9917550762636177,1.5945202241766778,Alameda
2020-06-08,1.288243919742182,0.9905779920815604,1.589702430408089,Alameda
2020-06-09,1.285011684789484,0.9894715112107094,1.5850230852218514,Alameda
2020-06-10,1.281798146054429,0.9884128085430685,1.5805493845232368,Alameda
2020-06-11,1.2785799758215166,0.9875702063388241,1.5760127647668862,Alameda
2020-06-12,1.2753131656064076,0.9868188024764443,1.5714541784157348,Alameda
2020-06-13,1.2720019132901388,0.9861006272060153,1.566961212064749,Alameda
2020-06-14,1.2686318664869825,0.9853145791554898,1.5624405644613988,Alameda
2020-06-15,1.2651779554430884,0.9846414853150266,1.5579164275067097,Alameda
2020-06-16,1.2616435943855187,0.9839522299690401,1.553322621265718,Alameda
2020-06-17,1.2580062447211235,0.983255955350506,1.5486429638145753,Alameda
2020-06-18,1.2542585327363551,0.9824631997922042,1.5438352444912333,Alameda
2020-06-19,1.2503929574694423,0.9817123867730178,1.5389719895522962,Alameda
2020-06-20,1.246409888374711,0.9806870084005129,1.533824261190711,Alameda
2020-06-21,1.2422926087599815,0.9796860331778554,1.52854827163343,Alameda
2020-06-22,1.2380414682019194,0.9783136494440237,1.5230175326475264,Alameda
2020-06-23,1.2336728507911832,0.9768165985918824,1.5174275051283226,Alameda
2020-06-24,1.2291944683467197,0.9750940466257403,1.5116351669991765,Alameda
2020-06-25,1.2245900674929544,0.9729993966157485,1.5055115984121688,Alameda
2020-06-26,1.2198851797554315,0.9706563210270226,1.4993954647597905,Alameda
2020-06-27,1.2151074005394829,0.9680441318277833,1.493093135773383,Alameda
2020-06-28,1.210256752402099,0.9652311320998682,1.4868181245804204,Alameda
2020-06-29,1.2053589494922348,0.9620932315451618,1.4804643884679258,Alameda
2020-06-30,1.2004190964557309,0.9587755558530091,1.4741210597825887,Alameda
2020-07-01,1.195439313851601,0.9552335707375282,1.4677897509342812,Alameda
2020-07-02,1.190441377692499,0.951414089337476,1.4614016165405719,Alameda
2020-07-03,1.185434992427832,0.9474727704120138,1.4551226736593772,Alameda
2020-07-04,1.180429131100604,0.9433750929758933,1.4489330572513714,Alameda
2020-07-05,1.1754513190558016,0.9390678605438215,1.4426926222922374,Alameda
2020-07-06,1.170512362716547,0.9348061651478289,1.4367676364920727,Alameda
2020-07-07,1.1656226283992894,0.9304068893683711,1.430915764271298,Alameda
2020-07-08,1.1607981118727628,0.9258481521505791,1.4251814011188872,Alameda
2020-07-09,1.1560517011801141,0.9213137644239141,1.4196952035663903,Alameda
2020-07-10,1.151377478394298,0.9167496862165213,1.4144154182032518,Alameda
2020-07-11,1.146799977864336,0.912403936263913,1.4094466057117796,Alameda
2020-07-12,1.142321665971658,0.908226066877537,1.4047106630842643,Alameda
2020-07-13,1.1379391386461883,0.9041146682661724,1.4000413500023254,Alameda
2020-07-14,1.1336699855834027,0.9000987131627087,1.3955181877065566,Alameda
2020-07-15,1.1294924368299193,0.896171996485728,1.3910846340099556,Alameda
2020-07-16,1.1254112591245669,0.8924417395265557,1.3868851788006251,Alameda
2020-07-17,1.1214235398201011,0.8888886897793251,1.3828188917860906,Alameda
2020-07-18,1.1175224208576584,0.8854690243007606,1.3788492908529886,Alameda
2020-07-19,1.113699656145962,0.8821483078416161,1.374899580689544,Alameda
2020-07-20,1.109935926665187,0.8789795484056475,1.3710451456879913,Alameda
2020-07-21,1.1062192210794777,0.8758989806213698,1.3671118431532947,Alameda
2020-07-22,1.102522708004535,0.8728434548879526,1.3630269634952188,Alameda
2020-07-23,1.0988291717952572,0.869754879615054,1.3588054336514817,Alameda
2020-07-24,1.0951227637660843,0.8667290979866572,1.3544165381321267,Alameda
2020-07-25,1.091393129452602,0.8637894442424209,1.3498197553370683,Alameda
2020-07-26,1.087614144350473,0.8607353973174617,1.3449575993532636,Alameda
2020-07-27,1.0837643409555737,0.8576851753655115,1.3399887835755193,Alameda
