Date,Rt,lower_Rt,upper_Rt,Region
2020-03-22,2.16893575977742,1.9563983595239107,2.3876479656517025,Alameda
2020-03-23,2.1572823517565913,1.9396813301762845,2.3800160964443675,Alameda
2020-03-24,2.145107580857945,1.9225043218391125,2.372063271200984,Alameda
2020-03-25,2.1323888632860437,1.9046113034033123,2.363648127458088,Alameda
2020-03-26,2.119079083571086,1.8855520116337618,2.3544590648274317,Alameda
2020-03-27,2.1052059617777097,1.8661438541777702,2.3450524213235697,Alameda
2020-03-28,2.0907502286864355,1.845658608603877,2.334786053992053,Alameda
2020-03-29,2.075694746774104,1.8247319554153076,2.3245419430491117,Alameda
2020-03-30,2.0600591241104897,1.8030935377599855,2.31385852150426,Alameda
2020-03-31,2.043866609889184,1.7808156573237934,2.302801850590192,Alameda
2020-04-01,2.0271310057431324,1.7577573180263635,2.2912803251872353,Alameda
2020-04-02,2.0098830540279864,1.7338132391870182,2.278963359277162,Alameda
2020-04-03,1.9921531364855092,1.709369486376371,2.266318771339417,Alameda
2020-04-04,1.973991576133418,1.684487563258749,2.253342044788322,Alameda
2020-04-05,1.9554405867740166,1.6592253616314918,2.240161186597628,Alameda
2020-04-06,1.9365567000787303,1.6336950563744412,2.2267706856741722,Alameda
2020-04-07,1.9174077272470962,1.6079051694600506,2.2131382646034328,Alameda
2020-04-08,1.8980602780364193,1.5819866286179534,2.1994108057089816,Alameda
2020-04-09,1.8785935725176162,1.556013193567476,2.185557418159438,Alameda
2020-04-10,1.8590781398832368,1.5299563961975846,2.171563349243976,Alameda
2020-04-11,1.8395882979496478,1.5041349547940313,2.157518102079635,Alameda
2020-04-12,1.8202011288305777,1.4785383097365439,2.143529823766527,Alameda
2020-04-13,1.8009828614564873,1.4534537230136113,2.129681281545449,Alameda
2020-04-14,1.7819930836969922,1.4290586879229064,2.1158937802665068,Alameda
2020-04-15,1.7632943126800702,1.4052328357962207,2.1021505457823686,Alameda
2020-04-16,1.7449338363557365,1.3822363571546663,2.0885451834907345,Alameda
2020-04-17,1.725885342552828,1.358454574451507,2.0744486033024305,Alameda
2020-04-18,1.7075121432674432,1.3360318500311383,2.060312669864976,Alameda
2020-04-19,1.6898080378685423,1.3151188086787093,2.046439580948353,Alameda
2020-04-20,1.6727525879488299,1.2955367508783968,2.032648878555182,Alameda
2020-04-21,1.6563163894503954,1.2772174520451993,2.0190317301395333,Alameda
2020-04-22,1.640484572561504,1.2601488232506535,2.0055615316050077,Alameda
2020-04-23,1.6252460524349972,1.2442842812868489,1.99217530499096,Alameda
2020-04-24,1.6105653965700895,1.229600032151712,1.9788526805568085,Alameda
2020-04-25,1.5964197383990055,1.2161108254274442,1.9656194550306196,Alameda
2020-04-26,1.58279565473522,1.2036837991743865,1.9523822206527823,Alameda
2020-04-27,1.569661027538242,1.1924192944845446,1.939283422163853,Alameda
2020-04-28,1.5570142821997734,1.1820991141875778,1.9263084092260494,Alameda
2020-04-29,1.5448146995807068,1.172783356681688,1.9135896771003342,Alameda
2020-04-30,1.5330569787045067,1.164375652732066,1.9010622468526392,Alameda
2020-05-01,1.5217169236582002,1.1566557306208363,1.8886062649466857,Alameda
2020-05-02,1.5107772853384922,1.1497146002468035,1.87645214293958,Alameda
2020-05-03,1.5002185777211325,1.143319576779894,1.8644784701361135,Alameda
2020-05-04,1.4900238997825064,1.1374946197154212,1.8528280581718164,Alameda
2020-05-05,1.4801748772515417,1.1323269321777973,1.8415714419966485,Alameda
2020-05-06,1.4706455408806376,1.1274361156452692,1.8303750511460544,Alameda
2020-05-07,1.4614254245147331,1.1228576163252761,1.819507424969324,Alameda
2020-05-08,1.4524941664054454,1.1186036405268325,1.8090199919533325,Alameda
2020-05-09,1.4438283384031003,1.1143834973263995,1.7988538259033429,Alameda
2020-05-10,1.435416077811236,1.1103781653204194,1.789092986996232,Alameda
2020-05-11,1.427259568575963,1.106486607679158,1.7797491249015258,Alameda
2020-05-12,1.4193357880689759,1.1026202753307535,1.7707339416005972,Alameda
2020-05-13,1.4116118287883967,1.0987210240433385,1.7620612503346131,Alameda
2020-05-14,1.4040876999221263,1.0948154401619974,1.753816057909821,Alameda
2020-05-15,1.3967621685070883,1.091089984426414,1.7459859107770253,Alameda
2020-05-16,1.3895937056956995,1.0869564278104875,1.7381321888436156,Alameda
2020-05-17,1.382588192918384,1.0830262999260984,1.7308868102386201,Alameda
2020-05-18,1.3757465523393169,1.0787698284229323,1.7236032057922708,Alameda
2020-05-19,1.3690411318235456,1.0744985282136985,1.7167406688860996,Alameda
2020-05-20,1.3624557838263631,1.0701931408517633,1.7101377021091988,Alameda
2020-05-21,1.3560032310533272,1.0659097405561957,1.7038712291746259,Alameda
2020-05-22,1.3496769273157598,1.0618505352771856,1.6982338852046077,Alameda
2020-05-23,1.3434928029685536,1.0575725180140199,1.6927282425983117,Alameda
2020-05-24,1.3374512191160848,1.0532062176383898,1.6873940060178625,Alameda
2020-05-25,1.3315617574357739,1.0488323001183764,1.6821414430320465,Alameda
2020-05-26,1.3258227088084305,1.044489646872547,1.677107876722373,Alameda
2020-05-27,1.3202378452126948,1.0402882412075427,1.6723597173152727,Alameda
2020-05-28,1.3148121825040457,1.036162932732462,1.6676972937293102,Alameda
2020-05-29,1.309545223513947,1.0321866418897172,1.6632737511039009,Alameda
2020-05-30,1.3044480016476223,1.0284829739004533,1.6590193350773348,Alameda
2020-05-31,1.2995187181472712,1.0247512546113497,1.65472205043843,Alameda
2020-06-01,1.2947448642032522,1.0212018172230328,1.6503510246513458,Alameda
2020-06-02,1.2901441874436463,1.0176447454970543,1.645823313980115,Alameda
2020-06-03,1.2857139128588522,1.014052727311184,1.6411944523817394,Alameda
2020-06-04,1.2814580575530228,1.010699213485997,1.6364642680398291,Alameda
2020-06-05,1.2773643978908271,1.0073241472486973,1.6315205222590916,Alameda
2020-06-06,1.2734285430448877,1.0040842031710537,1.6265103302807726,Alameda
2020-06-07,1.2696345015760315,1.0010746241090442,1.621316801076624,Alameda
2020-06-08,1.2659714983913157,0.9980164472127231,1.615816941553257,Alameda
2020-06-09,1.2624332654114718,0.9951500862922638,1.610192120333821,Alameda
2020-06-10,1.2590103801909753,0.9924009062499527,1.6042670742781275,Alameda
2020-06-11,1.2556810612032785,0.9897080793751355,1.5981306333740888,Alameda
2020-06-12,1.2524286924436059,0.9870455473350057,1.5917799042327716,Alameda
2020-06-13,1.2492453657347693,0.9845559761556257,1.5854965499100198,Alameda
2020-06-14,1.246115021106013,0.9818398935296622,1.5788165604620203,Alameda
2020-06-15,1.2430259581108556,0.9792532740972802,1.5721223304003142,Alameda
2020-06-16,1.239959319524037,0.9766651000266439,1.5653840054075248,Alameda
2020-06-17,1.2368853779883169,0.9739620113366927,1.5585566703268443,Alameda
2020-06-18,1.2337844213644242,0.971068773477791,1.5517184333680687,Alameda
2020-06-19,1.2306477334158041,0.9682658220691978,1.5450868699990514,Alameda
2020-06-20,1.227462824592238,0.9653895813686303,1.538570493072995,Alameda
2020-06-21,1.2242053654771676,0.9623610505932253,1.53222994541575,Alameda
2020-06-22,1.2208761423498553,0.9591994596253407,1.5262457479258884,Alameda
2020-06-23,1.2174715981081814,0.9558114631114611,1.52053898017168,Alameda
2020-06-24,1.213961698998071,0.9518935663001332,1.514750858590203,Alameda
2020-06-25,1.2103600088150916,0.9479357380491978,1.5094811857431003,Alameda
2020-06-26,1.2069018806965774,0.9440215782203069,1.5048045873199558,Alameda
2020-06-27,1.2033929430250523,0.9398687496682856,1.5004476608544346,Alameda
2020-06-28,1.1998438325424403,0.9355580324779857,1.4964614261067812,Alameda
2020-06-29,1.1962600855751249,0.9310569081590437,1.4928614097414226,Alameda
2020-06-30,1.1926389574434366,0.9264151232143528,1.489627746723508,Alameda
2020-07-01,1.189004999112025,0.9217001730845708,1.486844833536974,Alameda
2020-07-02,1.1853759938328983,0.9168214231977063,1.4843699428304424,Alameda
2020-07-03,1.18175294546575,0.9119046992911096,1.4821984216979418,Alameda
2020-07-04,1.1781560717721646,0.9069746933984117,1.4804579713467143,Alameda
2020-07-05,1.1746025821340507,0.9020902009518622,1.4791383784086227,Alameda
2020-07-06,1.1710996721242488,0.8971514500967405,1.4779624945198986,Alameda
2020-07-07,1.167661410456785,0.892285416015989,1.4769664187289744,Alameda
2020-07-08,1.164307534483241,0.8874626149118457,1.4760868380850218,Alameda
2020-07-09,1.161049372417449,0.8827197033131172,1.4754272235386499,Alameda
2020-07-10,1.157883254457941,0.8781693684776214,1.474932706893659,Alameda
2020-07-11,1.1548200116550453,0.873691405306925,1.4744768262806454,Alameda
2020-07-12,1.1518530610341924,0.8694848818924011,1.4741097208394536,Alameda
