Date,Rt,lower_Rt,upper_Rt,Region
2021-01-29,0.9699691535731988,0.7163605602395585,1.24248066778248,Texas
2021-01-30,0.9701591108672936,0.7147804702616569,1.2449638797443165,Texas
2021-01-31,0.9703488776737131,0.7133235471794839,1.2476217487290322,Texas
2021-02-01,0.9705207524776958,0.7115751350335352,1.2501048092043954,Texas
2020-03-22,3.9052375799193886,3.30573639843812,4.566087219570587,Utah
2020-03-23,3.8319004857809915,3.2213353494575427,4.503963323545523,Utah
2020-03-24,3.7564832063377223,3.134405042088488,4.439819518018452,Utah
2020-03-25,3.678995949411091,3.045815722580745,4.373597203990191,Utah
2020-03-26,3.599580480742283,2.9546259000919863,4.3049343758044705,Utah
2020-03-27,3.5182491611819002,2.86204784923301,4.234411156917772,Utah
2020-03-28,3.4351144022379763,2.767955796617009,4.161808926611063,Utah
2020-03-29,3.3504221925315276,2.6723364922631943,4.087119582846412,Utah
2020-03-30,3.2644134590673834,2.5756055532111097,4.010580290487259,Utah
2020-03-31,3.177317564827598,2.478102898377074,3.9325267735054417,Utah
2020-04-01,3.089429284237382,2.3802946710783246,3.8532778970814188,Utah
2020-04-02,3.0010959059901645,2.282112323943878,3.7725578362729397,Utah
2020-04-03,2.9126868097560603,2.184240735526171,3.691137462277808,Utah
2020-04-04,2.8246288645981927,2.087352858834319,3.609593473527239,Utah
2020-04-05,2.7373319710065847,1.9916574908181572,3.527986335651163,Utah
2020-04-06,2.6511656567639124,1.8975474128991263,3.4461917062690106,Utah
2020-04-07,2.5665921137608265,1.80542100354701,3.365041605613023,Utah
2020-04-08,2.4840088530770896,1.7159305208873707,3.2850859830117334,Utah
2020-04-09,2.4037877468894675,1.6293372821297525,3.2063347768047117,Utah
2020-04-10,2.32627408102613,1.5459963017450518,3.1293628918121152,Utah
2020-04-11,2.251789720884357,1.466301749671948,3.0544865980434976,Utah
2020-04-12,2.180561160445928,1.3904050234902032,2.9820969842867466,Utah
2020-04-13,2.1128079992597226,1.318536248238152,2.9125178960460976,Utah
2020-04-14,2.048679833924348,1.250913178577245,2.845746513064841,Utah
2020-04-15,1.9882321366586846,1.187545588977306,2.7821547889768397,Utah
2020-04-16,1.9315291174556524,1.128571780157638,2.721719095150172,Utah
2020-04-17,1.872377435806586,1.0663357927293988,2.6594729481830295,Utah
